Generation,BestRecord,GenBestRecord,Average,EliteAvg
144,0,0,-15.20402,-0.003477994
145,0,0,-11.40335,-0.003270747
146,0,-0.001509398,-19.00192,-0.005483165
147,0,0,-19.0008,-0.004163794
148,0,0,-19.01571,-0.003833623
149,0,0,-22.80658,-0.00382712
150,0,0,-19.0056,-0.0037901
151,0,0,-11.40079,-0.004227315
152,0,-0.001274931,-26.61033,-0.005126856
153,0,-0.001254721,-7.609026,-0.002815231
154,0,0,-15.21014,-0.004361009
155,0,-0.00124257,-3.814135,-0.005985306
156,0,-0.0007300322,-15.21164,-0.002811078
157,0,-0.0007311069,-11.42046,-0.009045842
158,0,0,-7.625553,-0.009155218
159,0,0,-19.02375,-0.004723266
160,0,0,-19.0006,-0.006487926
161,0,0,-26.61651,-0.006203959
162,0,0,-15.23339,-0.006676654
163,0,0,-15.24432,-0.006028823
164,0,0,-26.61771,-0.003736194
165,0,0,-26.61416,-0.007290946
166,0,-0.001512803,-34.20984,-0.007208201
167,0,0,-30.42038,-0.00371756
168,0,0,-37.99698,-0.003541975
169,0,0,-41.83911,-0.005187342
170,0,-0.001795972,-22.81646,-0.006518183
171,0,0,-26.60809,-0.004729095
172,0,-0.00130863,-34.23552,-0.008032441
173,0,0,-26.60202,-0.004643821
174,0,0,-22.80616,-0.003374287
175,0,-0.001133297,-26.62851,-0.004605947
176,0,0,-34.1996,-0.004906508
177,0,0,-26.60028,-0.005178072
178,0,0,-38.00016,-0.00873507
179,0,0,-34.29037,-0.004206503
180,0,-0.001271487,-22.80127,-0.004233449
181,0,-0.00153269,-30.43872,-0.006833968
182,0,-0.001290989,-34.20562,-0.006151314
183,0,-0.001113085,-72.23171,-0.00682851
184,0,-0.001465949,-64.70303,-0.007191958
185,0,-0.001875113,-60.96426,-0.006946704
186,0,0,-49.40862,-0.004710741
187,0,-0.001529607,-57.01036,-0.00443963
188,0,-0.001289327,-79.79608,-0.00723327
189,0,0,-34.20032,-0.004894815
190,0,0,-64.58833,-0.007912817
191,0,-0.001142401,-49.39482,-0.006796057
192,0,-0.001282429,-45.59249,-0.005581109
193,0,0,-15.20615,-0.003857948
194,0,0,-60.82825,-0.005371421
195,0,0,-38.04265,-0.00476079
196,0,-0.001781156,-22.81327,-0.005695352
197,0,0,-38.00733,-0.005533333
198,0,0,-45.59169,-0.00649
199,0,0,-80.06873,-0.004003506
200,0,0,-22.84885,-0.006231318
201,0,0,-26.61067,-0.005268183
202,0,-0.001516766,-26.61214,-0.005767229
203,0,0,-11.43793,-0.004918373
204,0,0,-64.59708,-0.008008015
205,0,0,-45.58539,-0.005154437
206,0,0,-41.82286,-0.005582491
207,0,-0.001291001,-3.835449,-0.004181585
208,0,-0.001285141,-41.86286,-0.007377738
209,0,0,-11.41193,-0.005820138
210,0,0,-19.01871,-0.005839863
211,0,-0.001285782,-30.3998,-0.005952516
212,0,-0.001538508,-34.23902,-0.006599553
213,0,0,-34.20018,-0.005341642
214,0,-0.001534037,-45.59384,-0.007153482
215,0,-0.002891687,-53.19476,-0.006420379
216,0,-0.001301637,-38.0289,-0.007046704
217,0,0,-53.20421,-0.004734493
218,0,0,-49.40828,-0.006832431
219,0,0,-102.6123,-0.01060479
220,0,-0.001918899,-45.7142,-0.006569493
221,0,-0.001527533,-72.35883,-0.007218525
222,0,-0.001848723,-26.75529,-0.006862025
223,0,0,-19.01595,-0.005258162
224,0,-0.001543396,-41.81405,-0.004971549
225,0,0,-60.80941,-0.005288245
226,0,-0.002350444,-76.00243,-0.007116064
227,0,0,-53.18992,-0.006530143
228,0,-0.002374745,-140.5679,-37.99503
