Generation,BestRecord,GenBestRecord,Average,EliteAvg
91,-0.0004336439,-0.0008528926,-38.0161,-0.00395278
92,-0.0004336439,-0.000933748,-22.81897,-0.004118629
93,-0.0004336439,-0.0009181692,-19.04301,-0.005770058
94,-0.0004336439,-0.0009568108,-72.27121,-0.005250418
95,-0.0004336439,-0.000862683,-45.87475,-0.003520266
96,-0.0004336439,-0.0008713792,-15.23088,-0.004245423
97,-0.0004336439,-0.0009465032,-49.42034,-0.004445631
98,-0.0004336439,-0.0006939485,-15.22318,-0.004522439
99,-0.0004336439,-0.0009587395,-49.49175,-0.005077807
100,-0.0004336439,-0.0009514987,-26.65858,-0.004874335
101,-0.0004336439,-0.00104438,-19.02552,-0.005156232
