Generation,BestRecord,GenBestRecord,Average,EliteAvg
148,0,0,-0.01455649,-0.001865978
149,0,0,-1.282735,-0.001861955
150,0,0,-0.01132367,-0.001859424
151,0,0,-1.277499,-0.001526751
152,0,0,-1.279207,-0.001987027
153,0,0,-5.076323,-0.001661066
154,0,0,-2.295268,-0.002190851
155,0,0,-2.29615,-0.002140789
156,0,0,-2.558344,-0.002026293
157,0,0,-2.546903,-0.002160081
158,0,0,-1.279346,-0.001806636
159,0,0,-2.301427,-0.001995016
160,0,0,-0.009959397,-0.001851296
161,0,0,-2.543024,-0.001785311
162,0,0,-2.551658,-0.001950303
163,0,0,-0.0151332,-0.002023954
164,0,0,-3.812788,-0.001812533
165,0,0,-1.286272,-0.001776365
166,0,0,-2.58504,-0.001773779
167,0,0,-1.293214,-0.00185591
168,0,0,-5.094554,-0.001893799
169,0,0,-2.693023,-0.00180703
170,0,0,-6.364668,-0.001879719
171,0,0,-3.880087,-0.001768101
172,0,0,-10.02764,-0.002312301
173,0,0,-4.676236,-0.002094361
174,0,0,-9.490191,-0.002116997
175,0,0,-7.415514,-0.002134521
176,0,0,-1.308294,-0.001830422
177,0,0,-3.814341,-0.001998198
178,0,0,-0.02983368,-0.001644155
179,0,0,-2.545367,-0.001959512
180,0,0,-1.27848,-0.00193432
181,0,0,-0.01116153,-0.002083351
182,0,0,-2.543274,-0.002171091
183,0,0,-0.01162269,-0.002172973
184,0,0,-0.01235106,-0.002253222
185,0,0,-1.031925,-0.001851897
186,0,0,-1.281083,-0.002057625
187,0,0,-2.542085,-0.001773937
188,0,0,-6.094604,-0.001698871
189,0,0,-2.551591,-0.001755674
190,0,0,-1.276298,-0.001727569
191,0,0,-3.812001,-0.001964902
192,0,0,-6.349474,-0.001786942
193,0,0,-10.14579,-0.001815488
194,0,0,-12.6769,-0.002318047
195,0,0,-15.02756,-0.002109653
196,0,0,-5.113798,-0.001889897
197,0,0,-1.276207,-0.001896976
198,0,0,-2.563726,-0.001984268
199,0,0,-1.279077,-0.002029666
200,0,0,-1.279091,-0.001748796
201,0,-0.0004319324,-2.545588,-0.001691545
202,0,0,-5.079944,-0.001697126
203,0,0,-0.01065791,-0.001676334
204,0,0,-0.01199825,-0.002007239
205,0,0,-2.569052,-0.001718407
206,0,0,-2.542066,-0.001652204
207,0,0,-3.811283,-0.002084736
208,0,0,-1.278502,-0.001753026
209,0,0,-5.070048,-0.00182156
210,0,0,-2.545614,-0.001893618
211,0,0,-1.057266,-0.002005071
212,0,0,-0.009392909,-0.001676156
213,0,0,-3.811318,-0.001780092
214,0,-0.0004407322,-1.277436,-0.001815067
215,0,0,-2.542046,-0.002109274
216,0,0,-1.273574,-0.001930126
217,0,0,-0.009119528,-0.00164989
218,0,0,-1.271236,-0.001721716
219,0,0,-0.01124048,-0.001944819
220,0,0,-2.543,-0.001753376
221,0,0,-6.357544,-0.00179393
222,0,0,-11.1777,-0.00228301
223,0,0,-2.553861,-0.001988373
224,0,0,-7.608633,-0.002063005
225,0,0,-2.549079,-0.00208646
226,0,0,-11.40555,-0.00215031
227,0,-0.0004134625,-7.612098,-0.001897547
228,0,0,-2.567758,-0.001677501
229,0,0,-1.279717,-0.001755127
230,0,0,-0.008460066,-0.001866907
231,0,-0.0004141444,-3.822381,-0.001604739
232,0,0,-5.087294,-0.001910503
233,0,0,-3.808245,-0.001841041
234,0,0,-6.456232,-0.001866173
235,0,0,-3.815986,-0.001809401
236,0,0,-1.280548,-0.001723401
237,0,0,-6.370774,-0.001981879
238,0,0,-2.545222,-0.001535223
239,0,0,-6.349018,-0.002045925
240,0,0,-1.276501,-0.001670839
241,0,0,-1.275326,-0.001585426
242,0,0,-5.087705,-0.001965988
243,0,0,-2.548529,-0.001759004
244,0,0,-2.546339,-0.001806023
245,0,0,-4.827757,-0.00162993
246,0,0,-3.601231,-0.001601897
247,0,0,-1.280091,-0.001740542
248,0,0,-1.275691,-0.001698825
249,0,0,-5.072273,-0.00161731
250,0,0,-2.56568,-0.001669127
251,0,-0.000428271,-7.620488,-0.001620627
252,0,0,-3.852517,-0.001658712
253,0,0,-2.547575,-0.001791875
254,0,0,-3.322451,-0.00163724
255,0,0,-0.009677241,-0.001574526
256,0,0,-1.27522,-0.001476925
257,0,0,-4.587159,-0.002112626
258,0,0,-2.545696,-0.001996959
259,0,0,-1.2785,-0.001735182
260,0,0,-1.274803,-0.001519405
261,0,0,-4.825926,-0.001781851
262,0,0,-6.110556,-0.001981171
263,0,0,-1.278022,-0.001852837
264,0,-0.0004315177,-0.007501819,-0.001567684
265,0,0,-3.809692,-0.001697556
266,0,0,-6.346796,-0.002465287
267,0,0,-3.824546,-0.001639342
268,0,-0.000413889,-3.933675,-0.001634607
269,0,0,-4.87134,-0.001563278
270,0,-0.0004141327,-7.617536,-0.001945406
271,0,0,-6.137232,-0.001778089
272,0,0,-8.869008,-0.001503889
273,0,-0.0004123157,-6.366013,-0.002115517
274,0,-0.0003825398,-2.541238,-0.001417922
275,0,0,-4.904034,-0.001990067
276,0,0,-12.19776,-0.001832043
277,0,-0.0004273768,-7.39524,-0.002745321
278,0,0,-11.4303,-0.001758813
279,0,0,-8.882756,-0.001569838
280,0,-0.0003746317,-7.605364,-0.001482467
281,0,-0.0004126258,-5.121533,-0.00182631
282,0,0,-13.45585,-0.00161976
283,0,0,-12.42228,-0.002198405
284,0,0,-10.18095,-0.001421923
285,0,-0.0004306713,-3.835609,-0.001749076
286,0,0,-3.844627,-0.001866456
287,0,-0.0004457122,-6.09591,-0.001620969
288,0,0,-4.630292,-0.001794917
289,0,0,-8.887884,-0.002270931
290,0,-0.0004133397,-11.33655,-0.001770297
291,0,0,-14.0373,-0.00157455
292,0,0,-8.868188,-0.001587805
293,0,-0.0004298337,-16.47384,-0.001648679
294,0,0,-17.4898,-0.001651445
295,0,-0.0004234509,-15.20105,-0.001902898
296,0,0,-13.95233,-0.001580553
297,0,0,-23.81612,-0.001962288
298,0,0,-20.0283,-0.002190528
299,0,0,-26.44997,-0.002319161
300,0,-0.0004127873,-23.65365,-0.002476941
301,0,0,-26.23346,-0.002375209
302,0,0,-17.28254,-0.001659248
303,0,0,-16.49309,-0.001587111
304,0,0,-20.32525,-0.002625197
305,0,0,-22.81061,-0.001689486
306,0,0,-16.23168,-0.00216779
307,0,0,-15.20699,-0.001810154
308,0,0,-2.549621,-0.001504008
309,0,0,-11.42936,-0.0020137
310,0,0,-3.80758,-0.001445814
311,0,-0.0004105825,-12.73696,-0.00199257
312,0,0,-7.198767,-0.001586271
313,0,-0.000412906,-10.25503,-0.002134969
314,0,0,-6.338782,-0.00167455
315,0,0,-10.24628,-0.001697726
316,0,0,-6.337466,-0.001498653
317,0,-0.0004124872,-1.27318,-0.001640183
318,0,-0.0004107665,-7.607425,-0.001742049
319,0,0,-8.870112,-0.001664195
320,0,0,-12.69238,-0.001620566
321,0,0,-11.40795,-0.001932485
322,0,0,-7.600241,-0.00138379
323,0,0,-7.609653,-0.002002501
324,0,0,-17.48954,-0.001619515
325,0,0,-5.071126,-0.001458954
